emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
angry,0.34067905,0.47604522,0.5077782,0.34727317,0.23331247,0.0,0.4934639,0.17557883,1.0,0.24706082,0.54763556,0.085179515,0.33409002,0.0,0.49413443,0.37182617,0.70946455,0.23094206,0.15638168,0.07805798
surprise,0.17897804,0.11179292,0.14974366,0.36134133,0.2189847,1.0,0.3024803,0.0026560389,0.0,0.12950794,0.2695744,0.08880767,0.47804788,1.0,0.61980015,0.37174752,0.07644395,0.25713524,0.49225524,0.2514264
surprise,0.2852049,0.31128645,0.20419167,0.27484602,0.2647034,0.0,0.26472503,0.4870234,1.0,0.09721698,0.25760636,0.2971292,0.30309618,0.0,0.54066604,0.19156566,0.99282986,0.54511267,0.045036506,0.49417263
angry,0.49179015,0.25172564,0.53949594,0.35353458,0.060995255,0.0,0.36628866,0.1423707,0.0,0.079593055,0.1989664,0.21380843,0.320742,0.0,0.5898328,0.17490517,0.9033816,0.47225797,0.25157064,0.15406436
angry,0.24023725,0.2306509,0.30194896,0.3324365,0.2178297,1.0,0.3701776,0.22406921,1.0,0.14833827,0.4394975,0.17888491,0.36839384,1.0,0.40333396,0.15871422,0.959894,0.3020017,0.42110962,0.28854293
angry,0.50838286,0.17508838,0.51377213,0.33542287,0.24379133,1.0,0.40392688,0.0036798078,0.0,0.110454775,0.33896133,0.21260636,0.31328866,1.0,0.76393366,0.08242904,0.94643056,0.47472182,0.31000957,0.21201822
angry,0.26902732,0.19186841,0.29393384,0.31142032,0.2126574,0.0,0.19079514,0.45121518,1.0,0.0926632,0.3900618,0.38938636,0.33947664,1.0,0.48035806,0.12177027,0.9967416,0.7109466,0.04353966,0.31820852
angry,0.46979997,0.28305548,0.7829417,0.26700753,0.19667664,0.0,0.5260563,0.2382755,0.0,0.23345762,0.22915041,0.3481201,0.4933102,1.0,0.39328727,0.36426777,0.8534646,0.1251891,0.57992357,0.44421154
surprise,0.23904091,0.18205063,0.4655187,0.46505204,0.30595165,0.0,0.49172527,0.77016205,0.0,0.44159406,0.35630682,0.26872152,0.45369214,1.0,0.4706927,0.25462747,0.9625538,0.20956059,0.08415535,0.27466798
surprise,0.31903365,0.29687637,0.41337666,0.3606865,0.28862226,0.0,0.37486908,0.3631915,1.0,0.26214516,0.63288414,0.14493962,0.37117288,1.0,0.39035752,0.11904849,0.9978508,0.70449865,0.05733306,0.28710085
surprise,0.4840353,0.4462385,0.7176317,0.38093558,0.11687218,1.0,0.45519575,0.93114746,1.0,0.14753853,0.31472257,0.15084639,0.3288283,1.0,0.69794166,0.14405984,0.9317962,0.52796954,0.36061987,0.43483937
surprise,0.28136098,0.5245956,0.38874784,0.3229782,0.13089944,0.0,0.31386665,0.4710872,0.0,0.16779669,0.65797204,0.10013,0.24100398,1.0,0.54307485,0.069487,0.99755764,0.4969147,0.04053601,0.1241356
surprise,0.3905114,0.17517488,0.35801166,0.41294396,0.13963251,1.0,0.4684829,0.56778246,1.0,0.13040376,0.19848846,0.23105684,0.3543161,1.0,0.33104798,0.25855637,0.9883532,0.15142898,0.042671718,0.14468592
angry,0.2858461,0.25750387,0.39237648,0.40674564,0.09900429,0.0,0.25223362,0.26121628,0.0,0.06819861,0.13674095,0.069543764,0.3426415,1.0,0.66979384,0.13740297,0.88069236,0.092501625,0.1506905,0.28736705
angry,0.3556743,0.20120198,0.73830134,0.3649275,0.23253332,1.0,0.49535185,0.010873816,0.0,0.18713367,0.21586767,0.6550075,0.37687388,1.0,0.76709497,0.21990396,0.9656185,0.25742966,0.23586243,0.4022763
surprise,0.35690808,0.1628394,0.49533248,0.35825503,0.18403083,0.0,0.38216782,0.09401483,0.0,0.12843361,0.3598215,0.34166098,0.37584448,1.0,0.73210275,0.059767652,0.9979664,0.8194756,0.31394762,0.34327626
fear,0.33771706,0.12587795,0.383143,0.31056538,0.23280449,1.0,0.36128223,0.037482705,0.0,0.10656718,0.2212518,0.10971842,0.48066336,0.0,0.5572093,0.3842058,0.6587548,0.09416928,0.355073,0.4799142
neutral,0.35804218,0.19532707,0.3092156,0.32199752,0.20749344,0.0,0.41006765,0.016232703,0.0,0.09904918,0.1176725,0.107823536,0.4676096,0.0,0.39071015,0.31407288,0.4552908,0.17340831,0.07591302,0.46479568
fear,0.2683637,0.21746609,0.3068998,0.30271322,0.3443189,0.0,0.28073335,0.21961385,0.0,0.20069085,0.47955713,0.1641352,0.51104903,0.0,0.47525516,0.49249673,0.7387058,0.3762619,0.3926656,0.5157249
fear,0.2803524,0.28153446,0.4859656,0.38079995,0.16354507,1.0,0.3257869,0.017535917,1.0,0.14351104,0.5448065,0.47803742,0.32305902,0.0,0.55028385,0.43468523,0.98386395,0.41490674,0.278994,0.5042893
fear,0.2407188,0.1873784,0.2621971,0.31962374,0.25806335,1.0,0.37638658,0.15573514,0.0,0.1841494,0.3314661,0.28828925,0.45146364,0.0,0.6417462,0.472937,0.031160748,0.3593713,0.28127566,0.34000033
fear,0.5156003,0.17694545,0.40268418,0.30529767,0.2137797,0.0,0.33807075,0.52946764,0.0,0.25199276,0.69116694,0.12764457,0.36358035,0.0,0.39881286,0.46450165,0.00863214,0.05702966,0.057682805,0.11936278
fear,0.20764403,0.30061826,0.18318619,0.30542254,0.2839991,0.0,0.4234385,0.006457622,0.0,0.15732582,0.40909934,0.09839692,0.39341718,0.0,0.48423296,0.35175535,0.09569612,0.06898655,0.5688176,0.47116205
fear,0.3614442,0.23460416,0.60556245,0.24678491,0.06598613,0.0,0.28848556,0.003100811,0.0,0.028706765,0.36120752,0.20723063,0.43867415,0.0,0.3884498,0.11811899,0.90733874,0.08457743,0.023702545,0.07516487
fear,0.42875344,0.23575796,0.55603427,0.3034703,0.22108088,1.0,0.4207833,0.24893259,0.0,0.14400367,0.20998515,0.25676408,0.45914036,0.0,0.37348017,0.31945294,0.24114454,0.046246577,0.44765908,0.49432883
fear,0.48797485,0.28711358,0.5411406,0.2576491,0.2130635,1.0,0.35293257,0.105026744,1.0,0.11818428,0.36924922,0.41174015,0.42110792,0.0,0.37617064,0.6630389,0.8400944,0.12168882,0.5637841,0.23045535
neutral,0.334399,0.23453794,0.38772395,0.41346997,0.22383085,0.0,0.32320866,0.043218803,0.0,0.19380715,0.22227767,0.10962698,0.41539755,0.0,0.312542,0.47132805,0.04190732,0.13331342,0.38422823,0.4768744
fear,0.49227422,0.34499854,0.15677753,0.4276528,0.25641936,0.0,0.2860255,0.23284112,0.0,0.0950555,0.23014544,0.12377982,0.32639855,0.0,0.45362678,0.12334057,0.92307264,0.4039085,0.2108028,0.33128715
fear,0.35679758,0.20892666,0.33331046,0.27812025,0.18264997,1.0,0.34909245,0.03773623,1.0,0.14316003,0.425873,0.33279315,0.51370746,0.0,0.33171806,0.47362065,0.0016130044,0.08116082,0.16519006,0.120345846
fear,0.48954293,0.36014363,0.60756445,0.30717844,0.25144818,0.0,0.28423336,0.98897946,0.0,0.15248448,0.37513664,0.5277907,0.46713898,0.0,0.27617177,0.6347758,0.06182939,0.07129665,0.46649852,0.250238
neutral,0.4297086,0.32609755,0.36753884,0.36430615,0.119448744,0.0,0.33535868,0.08253889,1.0,0.29159853,0.16690354,0.109584436,0.5052605,0.0,0.6758157,0.39955646,0.25816515,0.20482774,0.5077382,0.26041278
fear,0.2754182,0.16134763,0.54068446,0.30616206,0.2126222,1.0,0.47320253,0.035715014,0.0,0.12781386,0.18683924,0.08566113,0.32359233,0.0,0.4532606,0.21950354,0.4985939,0.11519988,0.14843906,0.175097
fear,0.41175762,0.22266552,0.39849946,0.4344568,0.13876213,0.0,0.38558725,0.0027191602,0.0,0.07532562,0.16345677,0.21134964,0.4175087,0.0,0.5471441,0.1713181,0.3501634,0.090959206,0.10923938,0.1378619
neutral,0.32150072,0.2281752,0.26608443,0.3214882,0.24623589,0.0,0.2724288,0.01079245,0.0,0.09045375,0.28446957,0.31830895,0.49242178,0.0,0.31775877,0.36817363,0.40976247,0.10592674,0.22602718,0.3633651
fear,0.47906396,0.17113832,0.6311051,0.31426188,0.26423985,0.0,0.33002222,0.04163605,0.0,0.17100026,0.27245855,0.52500117,0.5474319,0.0,0.48470965,0.4711491,0.7551113,0.2311564,0.1856969,0.28597194
fear,0.38335034,0.31021377,0.6172904,0.31475168,0.16316,0.0,0.35053745,0.3983956,0.0,0.08667977,0.15540902,0.20435704,0.3861999,0.0,0.7135778,0.23474894,0.84608066,0.4493104,0.25244302,0.66056937
neutral,0.2881873,0.15064794,0.5552879,0.27848628,0.25549302,1.0,0.21786845,0.050322134,1.0,0.15087524,0.13022448,0.18405007,0.4129139,0.0,0.35745034,0.34189036,0.34929946,0.23118813,0.31688976,0.39964345
fear,0.32085353,0.24439016,0.22792093,0.4448529,0.06737485,0.0,0.10967292,0.0058361473,1.0,0.023852665,0.25142908,0.13953814,0.55097973,0.0,0.18231449,0.3046869,0.49782982,0.13250633,0.05923754,0.044219624
neutral,0.27307844,0.18514197,0.38512352,0.27481595,0.2226022,1.0,0.4056563,0.002783833,0.0,0.074061714,0.3442202,0.06459143,0.46256456,0.0,0.34924415,0.45941424,0.028652053,0.14142916,0.14582962,0.07350823
fear,0.24609983,0.18514492,0.39333314,0.28627333,0.29353282,1.0,0.32732695,0.026615446,0.0,0.18090995,0.28825876,0.28690636,0.49495065,0.0,0.6639577,0.5004353,0.69950485,0.04163857,0.60181,0.4619531
fear,0.44037277,0.30139786,0.47713876,0.30627427,0.15155166,0.0,0.33508152,0.046377815,0.0,0.15960324,0.34144932,0.37123877,0.6422681,0.0,0.3424696,0.46867743,0.0507438,0.025723677,0.6715593,0.1525477
fear,0.38516873,0.22648937,0.37484345,0.31179485,0.22602311,1.0,0.34230638,0.014351147,0.0,0.2249097,0.23334612,0.11711446,0.38897216,0.0,0.3995523,0.2986954,0.17195472,0.2477909,0.49945474,0.63240737
fear,0.34995088,0.19566165,0.31265727,0.31851366,0.4044661,0.0,0.27492583,0.581055,0.0,0.089237995,0.2927125,0.18943743,0.51261234,0.0,0.43413273,0.37643605,0.1948641,0.20255938,0.1371326,0.26256084
fear,0.4061407,0.13792045,0.54582155,0.54672337,0.095377825,0.0,0.26775196,0.0027784968,1.0,0.05346564,0.2676756,0.16699113,0.34667164,0.0,0.53249496,0.37751296,0.2582757,0.44069007,0.21696241,0.20970614
fear,0.36920863,0.43059132,0.42688063,0.30367354,0.18711239,0.0,0.30374202,0.5871726,0.0,0.19351293,0.30966607,0.648487,0.44502994,0.0,0.5964553,0.4235886,0.20934024,0.11982544,0.31367746,0.19669643
fear,0.25966433,0.19665904,0.2825249,0.34843156,0.3608657,0.0,0.42025754,0.02498244,0.0,0.22660427,0.25517407,0.23533879,0.46766686,0.0,0.26084143,0.39122897,0.23496322,0.13919032,0.7079136,0.7535323
fear,0.25191808,0.23163895,0.3266581,0.33057874,0.49891314,1.0,0.50614667,0.21017313,0.0,0.49528557,0.35295996,0.3952345,0.3951165,0.0,0.34432647,0.3860391,0.8276073,0.18491396,0.058281045,0.34296846
neutral,0.31819528,0.21125181,0.7484695,0.30379063,0.23645444,0.0,0.45119652,0.026479501,0.0,0.112590045,0.21686119,0.18531835,0.4610093,1.0,0.53810245,0.5676261,0.06940117,0.10369047,0.11834934,0.43536702
neutral,0.45647657,0.22944504,0.37809807,0.31164044,0.2050236,1.0,0.34760442,0.050853383,0.0,0.19868746,0.34145865,0.058500998,0.38125992,0.0,0.44764355,0.48145682,0.010753804,0.24532403,0.40749684,0.52625304
neutral,0.284692,0.13342403,0.2108417,0.3743819,0.12009768,1.0,0.23267485,0.7894231,1.0,0.068844244,0.1477087,0.35393113,0.53624487,0.0,0.2326464,0.28621918,0.15934274,0.077297196,0.11055972,0.06269792
neutral,0.41211447,0.31668708,0.3011789,0.31966317,0.11533836,1.0,0.4558159,0.19208778,0.0,0.21930607,0.33739942,0.09912122,0.31841287,0.0,0.41404185,0.27648878,0.11877709,0.371003,0.124218784,0.4906701
fear,0.25938633,0.19213235,0.26901725,0.3500444,0.19199751,1.0,0.3654018,0.06748155,1.0,0.13189815,0.31024286,0.22077806,0.5182109,0.0,0.11044918,0.43909842,0.6078044,0.10545863,0.019326285,0.19988337
fear,0.3676925,0.24228144,0.6791211,0.25888154,0.18079096,0.0,0.3140462,0.102597296,1.0,0.28116062,0.45736817,0.72609085,0.6113344,0.0,0.5934825,0.629795,0.004900418,0.09850992,0.72047186,0.24387388
surprise,0.27607647,0.19182165,0.3126607,0.4219985,0.17818584,1.0,0.25401756,0.026070593,0.0,0.036474522,0.09771489,0.20229591,0.4284834,0.0,0.3649537,0.23033163,0.031177811,0.06372886,0.33623442,0.2925102
fear,0.3278845,0.24710344,0.25550508,0.42713463,0.17499843,1.0,0.46602404,0.041022882,1.0,0.15664846,0.41316164,0.09051713,0.51832634,0.0,0.34526345,0.4172042,0.110313736,0.11445537,0.19823536,0.7737706
fear,0.31092322,0.28541747,0.6805724,0.30382887,0.12159318,0.0,0.27952278,0.44103122,1.0,0.071837194,0.28556573,0.34333196,0.5846569,0.0,0.34921587,0.5546578,0.09866767,0.09278872,0.117260344,0.09334569
fear,0.40059292,0.23894148,0.5467893,0.3063349,0.34387895,0.0,0.45882002,0.18824935,1.0,0.46110436,0.5462505,0.19659747,0.49723,0.0,0.26845682,0.46900266,0.061565574,0.022600358,0.07990821,0.04095349
fear,0.3176213,0.3462202,0.2900233,0.31947073,0.17253745,0.0,0.3459496,0.006566793,0.0,0.10294529,0.16614723,0.07779432,0.44780198,0.0,0.56621975,0.26751676,0.046516545,0.09884263,0.17200652,0.16269195
fear,0.35164577,0.36586058,0.6305965,0.2612519,0.2070793,1.0,0.4953264,0.017541807,1.0,0.12882149,0.24619372,0.13805959,0.45421472,0.0,0.31608865,0.42862448,0.13335271,0.33373177,0.102140956,0.8602765
fear,0.3318851,0.23565783,0.2581638,0.33661076,0.12971498,0.0,0.3467652,0.74762124,1.0,0.06941914,0.3579406,0.36165568,0.47780356,0.0,0.25819474,0.42152122,0.9327522,0.23780048,0.25780153,0.23533557
fear,0.34017798,0.17318511,0.30487764,0.31525874,0.20319346,0.0,0.2686072,0.8507176,1.0,0.14063467,0.35028958,0.34472576,0.4566564,0.0,0.7410977,0.49035713,0.44945952,0.088405676,0.16446537,0.18350068
fear,0.29899693,0.14271191,0.23535031,0.38672927,0.17506583,1.0,0.29420504,0.036066514,0.0,0.13470683,0.44204074,0.15607686,0.40269566,0.0,0.30083895,0.46538493,0.009338666,0.07580172,0.05050126,0.11946831
fear,0.34979665,0.24625605,0.52879757,0.35316464,0.18692364,0.0,0.3889267,0.5958562,1.0,0.16181971,0.48266807,0.46462893,0.38285503,0.0,0.28458944,0.56095606,0.81604296,0.05652344,0.08116625,0.20676523
fear,0.3462347,0.33709183,0.38587004,0.35697097,0.30645585,1.0,0.3415897,0.0012662809,0.0,0.08345084,0.22858019,0.25854877,0.5421628,0.0,0.73061615,0.27322078,0.41330776,0.10662789,0.12986624,0.24021925
fear,0.29401466,0.24801561,0.44781056,0.3012063,0.2823849,0.0,0.5019608,0.06879688,1.0,0.055762116,0.26923713,0.49144843,0.47465467,0.0,0.26047358,0.5801346,0.24339941,0.03839951,0.19236101,0.24493477
neutral,0.29143098,0.12030949,0.31403852,0.36735672,0.21625412,1.0,0.2242478,0.0024881244,0.0,0.14758772,0.47374183,0.1900698,0.48808032,0.0,0.39477274,0.3018227,0.46937296,0.09891133,0.7139648,0.2464896
neutral,0.3617689,0.15801379,0.6524113,0.25608483,0.20535463,1.0,0.48092028,0.58674616,1.0,0.41042525,0.2972537,0.41152242,0.41110882,0.0,0.6510755,0.421195,0.17815872,0.119506575,0.47591904,0.4107747
neutral,0.36148295,0.38189518,0.86190194,0.32588804,0.14791103,0.0,0.42209622,0.021002287,0.0,0.075736225,0.09947806,0.17271464,0.49009618,1.0,0.3833832,0.2524406,0.2746868,0.07757934,0.053548362,0.2553744
fear,0.34298557,0.19511732,0.38636956,0.30199102,0.3984019,0.0,0.32476884,0.3027587,0.0,0.3909707,0.517888,0.44115883,0.48439673,1.0,0.33151153,0.4484486,0.7227206,0.1455196,0.17399168,0.14395612
fear,0.42114142,0.27712545,0.42543274,0.31914136,0.20858297,0.0,0.20993005,0.0011877624,0.0,0.0951679,0.20259213,0.079913534,0.36515322,0.0,0.54707694,0.4434873,0.9251912,0.29316863,0.22060278,0.15624683
fear,0.37909302,0.22833528,0.713484,0.28931215,0.29756495,0.0,0.34280515,0.03910015,0.0,0.12158147,0.26042804,0.16094685,0.51555693,0.0,0.3755096,0.37290588,0.9737467,0.37433204,0.22916804,0.40358958
fear,0.3796841,0.34661645,0.48200577,0.35906374,0.18741426,0.0,0.41222456,0.031862862,0.0,0.17824632,0.34197277,0.14974102,0.44337243,0.0,0.5665943,0.30546173,0.75023896,0.1906208,0.13710782,0.17622846
fear,0.23240201,0.2607284,0.43959635,0.30007693,0.20858513,1.0,0.28418672,0.03207522,0.0,0.11025799,0.119368844,0.23543544,0.54921514,0.0,0.36342123,0.639057,0.85436124,0.16057067,0.15583488,0.25618967
fear,0.5479531,0.31199294,0.4641597,0.26033208,0.18769132,1.0,0.51890874,0.27611205,0.0,0.19455199,0.39486304,0.30600807,0.4256869,0.0,0.25481176,0.42646736,0.6891128,0.11129388,0.09115563,0.46015707
fear,0.41530335,0.36530095,0.3533187,0.32647184,0.11137339,0.0,0.4779343,0.10835617,1.0,0.055431105,0.2873679,0.19454412,0.370887,0.0,0.7427581,0.38772154,0.9278718,0.44612563,0.3891479,0.32667974
fear,0.27100796,0.23164827,0.23367003,0.38875142,0.18227266,0.0,0.41344932,0.0031620415,0.0,0.23743288,0.4123423,0.27558553,0.46276993,0.0,0.4349596,0.77388203,0.37399352,0.20319319,0.28188682,0.46969563
fear,0.39338708,0.23272838,0.27534804,0.44341,0.18312055,0.0,0.37590206,0.57769895,0.0,0.17186186,0.49441704,0.18617953,0.4604433,0.0,0.6359969,0.4618068,0.7481096,0.0778052,0.218977,0.14119701
fear,0.39285454,0.21405984,0.22100879,0.68456423,0.08988795,0.0,0.14686382,0.011635028,0.0,0.043535717,0.3168842,0.57902366,0.307781,0.0,0.43726987,0.28175268,0.20333467,0.22366549,0.09894232,0.1474614
fear,0.23624052,0.3168062,0.56070936,0.30226722,0.23939069,0.0,0.44005102,0.0029934493,1.0,0.21791413,0.31695262,0.18596192,0.3970738,1.0,0.4476323,0.3656277,0.1508545,0.14385243,0.14331119,0.7811875
fear,0.3125841,0.24316774,0.5878197,0.29190853,0.34076178,0.0,0.301393,0.0040014256,0.0,0.11877243,0.19220406,0.48448008,0.59462506,0.0,0.50038195,0.3268135,0.38160557,0.14832889,0.34146938,0.53998727
fear,0.39336613,0.22792073,0.74385345,0.36643934,0.17344429,0.0,0.3594827,0.016106864,0.0,0.19543828,0.17182839,0.08632936,0.3846721,1.0,0.40025765,0.07279435,0.96777314,0.33532792,0.08070492,0.2037705
surprise,0.41756812,0.14546472,0.2963502,0.33736253,0.2955293,1.0,0.3688759,0.7180033,0.0,0.25961146,0.21732551,0.13240726,0.36557716,1.0,0.70542204,0.06231723,0.9937336,0.7290668,0.19988364,0.3026996
surprise,0.340621,0.4304709,0.82653046,0.47091794,0.33862495,0.0,0.3042976,0.037127,1.0,0.17889781,0.3815451,0.5377501,0.24989514,1.0,0.7974726,0.03670251,0.99757093,0.9503618,0.14678837,0.07417174
fear,0.2883683,0.15880103,0.117862895,0.39413795,0.22198531,0.0,0.31047142,0.016993703,1.0,0.0922877,0.4409703,0.3004282,0.5359535,0.0,0.36651295,0.549565,0.5804721,0.03088018,0.20425294,0.09855109
fear,0.27414486,0.13508065,0.2889051,0.3903913,0.1570855,0.0,0.36639157,0.15108009,1.0,0.14245477,0.16558169,0.07671913,0.3593381,0.0,0.43430382,0.32929066,0.17581275,0.094532214,0.3834509,0.19668587
fear,0.26949444,0.1722056,0.16003123,0.3678485,0.18403889,0.0,0.25491652,0.005702013,1.0,0.032837834,0.21806417,0.06665744,0.31635708,0.0,0.58696556,0.22755763,0.7782394,0.12782344,0.42183095,0.16507694
fear,0.15039706,0.14892022,0.14927946,0.27434006,0.338039,0.0,0.35566345,0.027374184,0.0,0.13980155,0.18910673,0.08661395,0.32232064,0.0,0.41478318,0.22173068,0.5853544,0.52426606,0.28970283,0.49731246
neutral,0.3546896,0.29202008,0.3604372,0.3438526,0.21846135,1.0,0.4759723,0.24863565,0.0,0.18903562,0.37914065,0.1340012,0.4522412,0.0,0.4095548,0.35640338,0.024117619,0.13946094,0.5218322,0.49181783
angry,0.5240954,0.27330193,0.33211526,0.36479798,0.12922674,1.0,0.39362445,0.01214749,0.0,0.16752318,0.20812358,0.19820584,0.3297082,0.0,0.46016937,0.124479935,0.14976856,0.08565637,0.56766015,0.29990852
neutral,0.5361764,0.2885483,0.5156045,0.4409031,0.15110776,1.0,0.40113887,0.011219269,1.0,0.07490719,0.17181744,0.2057451,0.4933116,0.0,0.4487944,0.3764137,0.3020466,0.053910546,0.18997961,0.11303381
angry,0.31904325,0.22584851,0.7915417,0.3179055,0.24151133,1.0,0.24417043,0.014463674,0.0,0.08295975,0.1293813,0.23485366,0.38106376,0.0,0.43805566,0.24244325,0.7195548,0.44249743,0.41138753,0.3890699
neutral,0.21774168,0.17413801,0.25848684,0.35602295,0.16246364,1.0,0.21910225,0.24111947,0.0,0.1028476,0.27557752,0.5152231,0.55589837,0.0,0.43240228,0.5965356,0.28951162,0.24589427,0.14861766,0.1030677
neutral,0.4660519,0.13903542,0.6176495,0.27940437,0.17825107,0.0,0.4565363,0.2989601,0.0,0.1585359,0.4501614,0.3071435,0.48644546,0.0,0.4327159,0.5039619,0.009223761,0.02368581,0.28111988,0.27660835
neutral,0.1706469,0.14198011,0.28102764,0.2618451,0.2920402,1.0,0.34432554,0.013213692,1.0,0.10834847,0.42031497,0.11873206,0.44532064,0.0,0.43994305,0.5397409,0.057679884,0.15330452,0.40859655,0.15472251
angry,0.36349642,0.261805,0.38175014,0.42717335,0.21567224,0.0,0.6775244,0.33637902,1.0,0.36966467,0.35193902,0.5135445,0.58738446,0.0,0.40561607,0.5286281,0.25284266,0.062253837,0.13648763,0.29309118
angry,0.41213366,0.33333954,0.81132907,0.45997185,0.23158774,0.0,0.4873497,0.023339413,1.0,0.16095603,0.495803,0.66427195,0.46478185,0.0,0.5072595,0.53755814,0.054457,0.044654895,0.13208823,0.122304656
angry,0.30789328,0.3115547,0.31049287,0.34403393,0.13632262,0.0,0.3380228,0.027253367,1.0,0.10265945,0.18623984,0.3047912,0.4698597,0.0,0.3267562,0.36271235,0.28630355,0.04933211,0.37574455,0.14007553
neutral,0.26488134,0.42211106,0.12371384,0.45636156,0.1592909,0.0,0.17374077,0.15088536,0.0,0.1377125,0.22681472,0.19220498,0.5209036,0.0,0.4839835,0.22814962,0.16350523,0.1860417,0.046060983,0.044092976
fear,0.3127097,0.3815072,0.22986314,0.2917089,0.30809376,0.0,0.40528858,0.35203305,1.0,0.20528096,0.549946,0.27957395,0.476823,0.0,0.3191289,0.6220424,0.1693038,0.31452027,0.15185282,0.27858835
neutral,0.2561871,0.16942538,0.4279416,0.60215026,0.09520856,0.0,0.12842979,0.05729615,0.0,0.05179131,0.4148777,0.32888192,0.35924104,0.0,0.5737774,0.37679383,0.13988502,0.08529107,0.15229738,0.028274652
disgust,0.21511719,0.15659176,0.45452046,0.39892662,0.24144621,0.0,0.17602389,0.35359487,0.0,0.15998931,0.5659185,0.3128883,0.45766073,0.0,0.35917994,0.46563438,0.03151434,0.06676549,0.07429959,0.04084554
neutral,0.29949147,0.2719,0.22123672,0.41719863,0.09924019,0.0,0.22112204,0.5882008,0.0,0.078177094,0.26247516,0.2122611,0.49493897,0.0,0.49090096,0.41252935,0.0983235,0.3524545,0.32040605,0.4632842
sad,0.34609985,0.43519038,0.05591057,0.46771893,0.18586284,1.0,0.34768313,0.0029288451,0.0,0.089488104,0.45801085,0.34970677,0.5375256,0.0,0.6375454,0.47036037,0.020295316,0.03190492,0.14019705,0.14690751
surprise,0.3461623,0.18734466,0.8435933,0.3103837,0.20074722,0.0,0.5833586,0.023760974,0.0,0.14053713,0.22150442,0.12734959,0.33129936,1.0,0.46815786,0.22126852,0.9351549,0.45077386,0.20302777,0.32441026
disgust,0.25150067,0.17342904,0.27449498,0.3312278,0.18055175,0.0,0.27255696,0.445697,1.0,0.057860002,0.39641458,0.19546121,0.3876381,0.0,0.19318838,0.50341433,0.13004808,0.09680004,0.046699096,0.11947675
disgust,0.21229507,0.31076738,0.31235132,0.35112143,0.14205433,0.0,0.23753351,0.28539392,0.0,0.13483144,0.53306985,0.3437521,0.32594687,0.0,0.54547733,0.46125567,0.077232435,0.18074174,0.21957776,0.098082885
disgust,0.27934307,0.23437491,0.182981,0.43880504,0.1121249,0.0,0.14175376,0.094585754,0.0,0.0992441,0.52958894,0.15189174,0.42206025,0.0,0.53016496,0.5200577,0.40024468,0.24531594,0.038391463,0.110443585
disgust,0.3104269,0.25841153,0.20831929,0.35867557,0.22276291,1.0,0.20679411,0.45055047,1.0,0.12633856,0.4367329,0.46031493,0.39620057,0.0,0.25212708,0.29614836,0.02261603,0.10094958,0.07571066,0.13385524
disgust,0.26989907,0.15270945,0.47173473,0.29759213,0.3118434,0.0,0.36146393,0.36516428,1.0,0.34134662,0.6086669,0.15614259,0.4192076,0.0,0.5558012,0.54393697,0.16819613,0.17379202,0.29189926,0.19618492
disgust,0.38633832,0.12536894,0.61520284,0.2583035,0.30159694,1.0,0.30734313,0.06820104,1.0,0.16907194,0.28928426,0.087559424,0.35273054,0.0,0.28184617,0.4428736,0.15878393,0.08649983,0.35658932,0.8391838
disgust,0.21282876,0.24415451,0.12928188,0.5152628,0.15329099,1.0,0.55656177,0.044230487,0.0,0.11854482,0.32887465,0.21937294,0.5391144,0.0,0.44676548,0.4130561,0.08623879,0.033204224,0.101279244,0.24040176
sad,0.5221461,0.22755943,0.19758663,0.563403,0.06433365,0.0,0.1523017,0.015368616,1.0,0.034716867,0.18953936,0.117154,0.39955083,0.0,0.619202,0.21948414,0.9802619,0.70737594,0.10085886,0.057436846
angry,0.34186193,0.3006765,0.8102342,0.294019,0.7757491,0.0,0.6878132,0.9271173,1.0,0.8350222,0.5078168,0.39943218,0.4644877,0.0,0.4082377,0.49144775,0.25922573,0.1039815,0.386639,0.58103573
angry,0.4044549,0.30803508,0.6224119,0.36495334,0.2720191,1.0,0.5266391,0.0027827465,0.0,0.3103677,0.18444921,0.14675647,0.56857187,0.0,0.30586827,0.5680527,0.018621087,0.05980951,0.42295113,0.56866395
disgust,0.32523307,0.15589042,0.19873257,0.51244414,0.06538175,0.0,0.14059354,0.00133145,1.0,0.042830717,0.20552619,0.082748905,0.42106557,0.0,0.3541828,0.2824348,0.5134844,0.192567,0.29719654,0.029655918
neutral,0.2639932,0.24030639,0.2481234,0.32985306,0.10842049,1.0,0.20664418,0.25128993,0.0,0.12012082,0.38570213,0.4870754,0.40965402,0.0,0.54843616,0.32774404,0.48932853,0.109951705,0.23678797,0.066043206
surprise,0.2596093,0.19725151,0.24473143,0.37436894,0.12843426,0.0,0.3155087,0.18586777,0.0,0.1456529,0.16438217,0.028527647,0.4153782,0.0,0.63464636,0.37383178,0.8957714,0.30939782,0.118577786,0.24828027
disgust,0.23861527,0.20609386,0.55983615,0.3572615,0.07533538,0.0,0.252637,0.0011006717,1.0,0.024548812,0.29044864,0.6686241,0.47675115,0.0,0.7001001,0.2950209,0.92203975,0.17385851,0.030257603,0.10989818
