emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happiness,0.3495346307754516,0.2647468447685241,0.5690327286720276,0.2551751732826233,0.7154051661491394,1.0,0.7375885248184204,0.9831106662750244,1.0,0.700433611869812,0.717697024345398,0.2680851817131042,0.3106549680233001,1.0,0.3948234319686889,0.0855774134397506,0.9991375207901,0.2149617224931717,0.3291680514812469,0.7272470593452454
happiness,0.585960328578949,0.4585676789283752,0.1473596096038818,0.4420709908008575,0.434133917093277,0.0,0.2539568841457367,0.0506480000913143,1.0,0.6062487959861755,0.4192567467689514,0.1294304877519607,0.3152489364147186,1.0,0.3060655295848846,0.1910971105098724,0.9705005884170532,0.4551980495452881,0.0904127806425094,0.0795454010367393
surprise,0.6769040822982788,0.3831171989440918,0.4967591464519501,0.2833884954452514,0.1997711509466171,1.0,0.3295086324214935,0.1190997064113617,0.0,0.1665778458118438,0.1876069754362106,0.4895876348018646,0.3943905532360077,0.0,0.5508476495742798,0.4913907349109649,0.490296870470047,0.6249876618385315,0.1238645240664482,0.8216242790222168
neutral,0.6162959933280945,0.3275136053562164,0.1930088251829147,0.3949072062969208,0.0559904351830482,0.0,0.2157796621322631,0.0001035554596455,0.0,0.0496251061558723,0.115986555814743,0.4772407710552215,0.6033265590667725,0.0,0.5423585176467896,0.4132709205150604,0.6517486572265625,0.1904310286045074,0.2338440269231796,0.4205175638198852
happiness,0.270660400390625,0.2336307913064956,0.3627950549125671,0.3055220544338226,0.8130898475646973,1.0,0.6561479568481445,0.9826034903526306,0.0,0.9704310894012452,0.8237992525100708,0.1154635101556778,0.2762223780155182,1.0,0.2436749041080474,0.0232995022088289,0.9973363280296326,0.2353968024253845,0.0147233977913856,0.2085961699485778
happiness,0.399596631526947,0.434036910533905,0.0539430752396583,0.3335499167442322,0.8725266456604004,1.0,0.3821171224117279,0.4477344751358032,1.0,0.9849138855934144,0.4010140001773834,0.3112331330776214,0.2816803753376007,1.0,0.4321958124637604,0.0159141104668378,0.99994957447052,0.5906392931938171,0.0116481566801667,0.032467495650053
sadness,0.8315798044204712,0.7719387412071228,0.1034687384963035,0.3377925455570221,0.7757040858268738,1.0,0.3649004995822906,0.2765887379646301,0.0,0.8688340187072754,0.5267471671104431,0.2608275413513183,0.215073674917221,1.0,0.2697634696960449,0.0342599563300609,0.998695433139801,0.7053537964820862,0.0377980321645736,0.3962779343128204
happiness,0.3725676834583282,0.3264734148979187,0.5229932069778442,0.3696202337741852,0.823227047920227,0.0,0.628152072429657,0.7808822989463806,0.0,0.9132180213928224,0.5764062404632568,0.2689200639724731,0.2217816263437271,1.0,0.1780772656202316,0.0158620402216911,0.9999346733093262,0.7902766466140747,0.0337840653955936,0.129260703921318
happiness,0.5470242500305176,0.2894426882266998,0.5928404927253723,0.2672992348670959,0.2582858502864837,0.0,0.4848863184452057,0.2141577303409576,1.0,0.174587532877922,0.4087277054786682,0.7281140685081482,0.3869030773639679,1.0,0.4091594815254211,0.2116534858942031,0.9897390007972716,0.626026451587677,0.0779687091708183,0.7873616218566895
happiness,0.3504658043384552,0.2388017773628235,0.3739298582077026,0.2300257384777069,0.799250602722168,1.0,0.6888695955276489,0.9939336180686952,1.0,0.74037104845047,0.5960156321525574,0.3379808664321899,0.2548128962516784,1.0,0.4192034006118774,0.0401110611855983,0.9996423721313475,0.8194769024848938,0.0399580597877502,0.9283789992332458
anger,0.4197599589824676,0.1307151019573211,0.2859730124473572,0.2818122208118438,0.5624546408653259,1.0,0.5388529300689697,0.8532156348228455,0.0,0.3555846810340881,0.603911280632019,0.7045344710350037,0.2670733034610748,1.0,0.3562078475952148,0.0269869416952133,0.9922577142715454,0.5241016745567322,0.0405077449977397,0.6545767784118652
happiness,0.4534417986869812,0.2066531032323837,0.2845278084278106,0.2890554964542389,0.2380817830562591,0.0,0.2538228332996368,0.0390780046582222,1.0,0.293683797121048,0.5345020890235901,0.6395376324653625,0.45484459400177,0.0,0.3531966805458069,0.6194460391998291,0.5576170682907104,0.0782093629240989,0.2186935096979141,0.0599724873900413
anger,0.4058278501033783,0.2137441039085388,0.1970787495374679,0.3597578108310699,0.47340789437294,0.0,0.4995621740818023,0.0023711696267127,0.0,0.4761552512645721,0.6208484768867493,0.679266095161438,0.4156101942062378,0.0,0.6815987229347229,0.5538761615753174,0.0655719339847564,0.1148002445697784,0.05243706330657,0.4863327741622925
anger,0.6170421242713928,0.492885410785675,0.2222069650888443,0.367642879486084,0.155005931854248,0.0,0.3059295415878296,0.1901530176401138,0.0,0.0696364343166351,0.1978609710931778,0.7563806772232056,0.4806610941886902,1.0,0.6376056671142578,0.5168578028678894,0.0649659186601638,0.3188893795013428,0.1487052142620086,0.5673263669013977
neutral,0.7026537656784058,0.2713184952735901,0.5990610122680664,0.3471798002719879,0.2281859368085861,0.0,0.366926908493042,0.0151330810040235,1.0,0.1262543797492981,0.5503799915313721,0.397960901260376,0.7434656620025635,0.0,0.6001909971237183,0.7928618788719177,0.0259350873529911,0.1992645263671875,0.7676362991333008,0.2344584465026855
happiness,0.6444136500358582,0.6033926010131836,0.4457831382751465,0.353904664516449,0.0671126022934913,0.0,0.200971633195877,0.0012775723589584,0.0,0.021184479817748,0.2125208079814911,0.5387906432151794,0.5628873109817505,1.0,0.6023076176643372,0.3869257867336273,0.436394453048706,0.1460098773241043,0.4138535261154175,0.4087181091308594
surprise,0.3587282598018646,0.1902426332235336,0.1789812594652176,0.3520213663578033,0.0986501350998878,0.0,0.1517976820468902,0.0019751084037125,1.0,0.0372884646058082,0.4317835867404938,0.4147506356239319,0.412800669670105,0.0,0.5384525060653687,0.1564407497644424,0.0591686815023422,0.1598972082138061,0.0450836271047592,0.0300229284912347
sadness,0.7537074089050293,0.6127644181251526,0.2060321271419525,0.5636218190193176,0.1362091302871704,0.0,0.1708823442459106,0.0108094103634357,1.0,0.1784705370664596,0.3057935535907745,0.4253368079662323,0.5213196873664856,0.0,0.7112262845039368,0.4691837131977081,0.0411886163055896,0.3219086229801178,0.0925141498446464,0.2016192972660064
sadness,0.6068034768104553,0.2243402600288391,0.8193361163139343,0.2845905125141144,0.5594876408576965,1.0,0.6070858836174011,0.7347855567932129,1.0,0.5000947713851929,0.4049445986747741,0.3138932287693023,0.3164998292922973,1.0,0.4673242270946502,0.0687656551599502,0.9995079040527344,0.6540564894676208,0.0129798036068677,0.3645254969596863
happiness,0.2877175509929657,0.2981092929840088,0.3526796102523803,0.2592950165271759,0.8430653214454651,1.0,0.4723819494247436,0.0163405332714319,1.0,0.7638940811157227,0.6007082462310791,0.2974160015583038,0.6440756916999817,0.0,0.1255544871091842,0.6125191450119019,0.180369958281517,0.0946937873959541,0.0826548561453819,0.4798269867897033
surprise,0.4438007771968841,0.3653732240200043,0.6566202640533447,0.2843756973743438,0.4486607313156128,0.0,0.381218284368515,0.274129569530487,1.0,0.5588719248771667,0.6262121796607971,0.2784428894519806,0.480297327041626,0.0,0.42812579870224,0.6088540554046631,0.2015543133020401,0.1337291896343231,0.1372568756341934,0.8188795447349548
surprise,0.4745729267597198,0.3803938627243042,0.3682237267494201,0.39552703499794,0.1771657466888427,0.0,0.2236909121274948,0.0011693453416228,0.0,0.191162109375,0.2846569418907165,0.228919431567192,0.5846737623214722,0.0,0.643733561038971,0.4473283886909485,0.208354502916336,0.1700616180896759,0.0292463712394237,0.0413060970604419
happiness,0.4858485162258148,0.2002364844083786,0.1554704308509826,0.322307139635086,0.0819348022341728,1.0,0.0985950678586959,0.1528070271015167,0.0,0.0363979004323482,0.5979780554771423,0.6682931184768677,0.5550234913825989,0.0,0.4384268224239349,0.4370440244674682,0.0198596753180027,0.021944323554635,0.0582365170121192,0.0576749108731746
sadness,0.6082257628440857,0.3472740054130554,0.3532957136631012,0.3108487725257873,0.1036859080195427,0.0,0.2094568908214569,0.0075455517508089,0.0,0.0486757233738899,0.3082123100757599,0.3024434447288513,0.3675501048564911,0.0,0.5367664694786072,0.3697457015514374,0.2207437604665756,0.4136369526386261,0.3050514459609985,0.1061189174652099
anger,0.4246038496494293,0.1084518432617187,0.597822904586792,0.4118287563323974,0.0763441771268844,0.0,0.124720811843872,7.909865962574258e-05,0.0,0.0784767791628837,0.6946941018104553,0.2140512317419052,0.3526536524295807,0.0,0.278886616230011,0.6027711629867554,0.1889272034168243,0.3370060920715332,0.0673531591892242,0.0582491680979728
anger,0.4324781894683838,0.2418243438005447,0.2303149104118347,0.4130702018737793,0.2311054915189743,0.0,0.1502103507518768,0.0079636517912149,0.0,0.1180111989378929,0.1335924714803695,0.1904437392950058,0.2364113926887512,1.0,0.3301732838153839,0.0091059105470776,0.9999716281890868,0.6040120124816895,0.0883538722991943,0.1260211318731308
happiness,0.2949995398521423,0.262978583574295,0.5094110369682312,0.2889921069145202,0.2265492081642151,0.0,0.5622495412826538,0.4540276229381561,0.0,0.0754817575216293,0.4860009551048279,0.7156544327735901,0.3545712232589721,0.0,0.7212238907814026,0.7848612666130066,0.1030043736100196,0.1047200486063957,0.2727564573287964,0.6998338103294373
happiness,0.3219232559204101,0.3286964297294616,0.1907777190208435,0.3030952513217926,0.8940166234970093,1.0,0.601361870765686,0.9964078068733216,1.0,0.93536114692688,0.6716799139976501,0.095726728439331,0.2359326034784317,1.0,0.162725880742073,0.0244662500917911,0.9990665316581726,0.3414362967014313,0.0769403576850891,0.0893157720565795
happiness,0.166530504822731,0.1975085288286209,0.0918046832084655,0.2898602485656738,0.7969850301742554,1.0,0.4704771637916565,0.4174634516239166,1.0,0.9416928887367249,0.684360682964325,0.2494404315948486,0.2222461998462677,1.0,0.3772329092025757,0.0266441274434328,0.9999150037765504,0.4354468286037445,0.0704740062355995,0.090265117585659
happiness,0.5158807039260864,0.2338894754648208,0.1440020352602005,0.2789190709590912,0.858779788017273,1.0,0.330881118774414,0.814661979675293,0.0,0.972890555858612,0.8446657657623291,0.5609432458877563,0.1922105848789215,1.0,0.5172387957572937,0.0082449167966842,0.998874008655548,0.5915172100067139,0.2342649549245834,0.0671755596995353
happiness,0.3686656951904297,0.2753466665744781,0.5339999198913574,0.3696346879005432,0.7230345606803894,1.0,0.6734979152679443,0.989245057106018,0.0,0.9304154515266418,0.8628009557723999,0.467959314584732,0.3451377749443054,1.0,0.490867018699646,0.1176894307136535,0.9996927976608276,0.5256642699241638,0.0404912456870079,0.1173228248953819
surprise,0.4036004543304443,0.2290355861186981,0.1176456362009048,0.440013438463211,0.3066417276859283,0.0,0.1732575893402099,0.013119826093316,0.0,0.1568683981895446,0.5195062756538391,0.400911420583725,0.3607741892337799,0.0,0.4219822585582733,0.4111796617507934,0.1471278369426727,0.4740063548088074,0.2854767143726349,0.041094958782196
happiness,0.3513292372226715,0.3204574584960937,0.2748748064041137,0.5130431056022644,0.8948737978935242,1.0,0.3084199726581573,0.8909521102905273,0.0,0.9718189239501952,0.5225812792778015,0.5743972063064575,0.4861408770084381,1.0,0.3939225673675537,0.1317000240087509,0.999327540397644,0.4407983720302582,0.0132425464689731,0.0485651046037673
happiness,0.5533745288848877,0.3983469307422638,0.3338379263877868,0.4796690642833709,0.8252249360084534,0.0,0.4429931044578552,0.5007095336914062,0.0,0.9754246473312378,0.6880695819854736,0.3698507845401764,0.2545890212059021,1.0,0.2694064080715179,0.0141522269695997,0.999817192554474,0.6258803009986877,0.0512407161295414,0.1604819744825363
sadness,0.5248566269874573,0.1893872320652008,0.4033812284469604,0.3604371547698974,0.7756397724151611,0.0,0.3347052037715912,0.7532095909118652,0.0,0.9144915342330932,0.6754773855209351,0.2249466776847839,0.2294813990592956,1.0,0.2926303148269653,0.0242374707013368,0.9986090064048768,0.6402623057365417,0.0475444048643112,0.1016463413834571
happiness,0.4500158131122589,0.2769731283187866,0.4403783082962036,0.2950868010520935,0.6396307945251465,0.0,0.4912692904472351,0.9488074779510498,1.0,0.6817709803581238,0.7088944315910339,0.2538860440254211,0.5033883452415466,0.0,0.3786180317401886,0.6607968211174011,0.2698722779750824,0.086966298520565,0.0790726095438003,0.1225078999996185
happiness,0.6096516251564026,0.5248258113861084,0.2799685895442962,0.4590705037117004,0.5228034853935242,1.0,0.3365961611270904,0.01122856605798,1.0,0.2706838846206665,0.2255462706089019,0.7346182465553284,0.4053755402565002,1.0,0.4622840881347656,0.1292934566736221,0.973541498184204,0.6059879660606384,0.5051352381706238,0.1268407106399536
sadness,0.4523367285728454,0.2047132700681686,0.5685296058654785,0.3700405061244964,0.3328836858272552,0.0,0.5104212164878845,0.8993725776672363,1.0,0.0990395620465278,0.3819774389266968,0.4653729498386383,0.6267102360725403,0.0,0.2466754764318466,0.6969327926635742,0.1636962592601776,0.1393866091966629,0.0851507410407066,0.3383897840976715
neutral,0.6411152482032776,0.5473538041114807,0.5080896615982056,0.2821275293827057,0.1766337603330612,1.0,0.2077049314975738,0.0242658760398626,1.0,0.082296572625637,0.5132324695587158,0.4842505753040313,0.4358926713466644,0.0,0.4218192398548126,0.4437698423862457,0.6044444441795349,0.4117927253246307,0.1430157423019409,0.4445255696773529
sadness,0.3947501182556152,0.1999940425157547,0.9303960204124452,0.253116101026535,0.1103688329458236,0.0,0.4989700019359588,0.0270661804825067,0.0,0.0268748551607131,0.3291656970977783,0.4132247567176819,0.5304412245750427,0.0,0.5430488586425781,0.2811819314956665,0.923240840435028,0.5147877335548401,0.220863789319992,0.3920770585536957
surprise,0.3354471325874328,0.3393474519252777,0.6728042364120483,0.3450982272624969,0.2866387367248535,0.0,0.5464226007461548,0.1255417615175247,1.0,0.170242503285408,0.4860144853591919,0.320595771074295,0.4189521372318268,0.0,0.6024771928787231,0.6312621831893921,0.1683205366134643,0.1683084070682525,0.2014259546995163,0.3401659727096557
neutral,0.5215963125228882,0.1704504340887069,0.3169487416744232,0.3483305871486664,0.2342090904712677,0.0,0.3457505702972412,0.0080983294174075,0.0,0.1944253891706466,0.2415976822376251,0.2774071097373962,0.3859030604362488,0.0,0.3221017122268677,0.6473976969718933,0.3900790512561798,0.3959339261054992,0.0903664976358413,0.6850720047950745
happiness,0.3219618201255798,0.357622742652893,0.1612671464681625,0.237932339310646,0.7006019949913025,1.0,0.6863196492195129,0.911112368106842,1.0,0.9135302305221558,0.7310040593147278,0.025955444201827,0.1609051525592804,1.0,0.0997778326272964,0.0155124114826321,0.9999774694442748,0.1148372292518615,0.0484530851244926,0.3998737037181854
happiness,0.3112787008285522,0.2079678475856781,0.6152370572090149,0.345481812953949,0.5471047163009644,1.0,0.3143447339534759,0.4477473795413971,1.0,0.839149534702301,0.4603261351585388,0.573946475982666,0.2767257988452911,1.0,0.3975404798984527,0.0369877852499485,0.9999802112579346,0.699428141117096,0.5511506795883179,0.0499534904956817
anger,0.3857108056545257,0.2771918773651123,0.5401930809020996,0.2455405443906784,0.0936517119407653,0.0,0.2886059880256653,0.6467061638832092,0.0,0.0385910160839557,0.4958553910255432,0.6194494366645813,0.3927203118801117,0.0,0.6628837585449219,0.2193478345870971,0.6649654507637024,0.2533179223537445,0.4434858858585357,0.2147184461355209
fear,0.628523051738739,0.3682158887386322,0.5107150077819824,0.3145522475242615,0.0561829581856727,0.0,0.2111525535583496,0.0101981703191995,1.0,0.0229759830981493,0.2755778729915619,0.336836576461792,0.6111518740653992,0.0,0.7817237973213196,0.8812056183815002,0.5737232565879822,0.550033688545227,0.8665998578071594,0.4882008731365204
happiness,0.4193454384803772,0.1527480632066726,0.4337470829486847,0.3783923983573913,0.936413049697876,1.0,0.6792348027229309,0.9922379851341248,1.0,0.9841826558113098,0.7814191579818726,0.0830097720026969,0.170685276389122,1.0,0.086249940097332,0.0152707705274224,0.9999725818634032,0.3971104919910431,0.0203770697116851,0.1649769246578216
happiness,0.3161662817001343,0.232305109500885,0.4967471659183502,0.2459217458963394,0.9494736194610596,1.0,0.6588336825370789,0.939793050289154,1.0,0.9849955439567566,0.7380197048187256,0.0665578246116638,0.1678802967071533,1.0,0.0561285056173801,0.045731034129858,0.9999711513519288,0.2839078903198242,0.0332222059369087,0.1870211213827133
happiness,0.2556968629360199,0.2931499481201172,0.3736279606819153,0.2430842518806457,0.9507688879966736,1.0,0.7415586709976196,0.9915898442268372,0.0,0.986319065093994,0.8606898784637451,0.1238490045070648,0.1665492951869964,1.0,0.080258809030056,0.0109234191477298,0.9999525547027588,0.6465076208114624,0.0168248284608125,0.1855296939611435
happiness,0.2734312713146209,0.2173935920000076,0.2425473034381866,0.2864213287830353,0.6904877424240112,0.0,0.4575607776641845,0.2943959534168243,1.0,0.8578965067863464,0.7886255979537964,0.3877348601818084,0.6294572353363037,1.0,0.6578828692436218,0.7581033110618591,0.7605199217796326,0.3038841187953949,0.5786616802215576,0.087505929172039
happiness,0.2508372962474823,0.190370887517929,0.1261133849620819,0.2792585790157318,0.9330207109451294,1.0,0.6148103475570679,0.927738606929779,1.0,0.9678901433944702,0.7936187982559204,0.1075808703899383,0.1492630988359451,1.0,0.1022929325699806,0.0082947127521038,0.9998340606689452,0.3587611317634582,0.0419437140226364,0.1601132303476333
happiness,0.3960160315036773,0.118084505200386,0.5953162908554077,0.3219282627105713,0.7959350943565369,1.0,0.3557079136371612,0.1446419805288314,0.0,0.8235244154930115,0.8636474013328552,0.3522693812847137,0.1819857358932495,1.0,0.7671859264373779,0.0273618288338184,0.9977132081985474,0.6127632856369019,0.1846904009580612,0.035126369446516
happiness,0.4425703585147857,0.3648376166820526,0.3540359735488891,0.2330823540687561,0.9404903650283812,1.0,0.6317883729934692,0.9159789681434632,0.0,0.9578372240066528,0.8214094042778015,0.421737402677536,0.2019170820713043,1.0,0.3730341494083404,0.0149039616808295,0.9990025162696838,0.3620900511741638,0.1856935173273086,0.4156053066253662
happiness,0.505305826663971,0.4510025680065155,0.2870635688304901,0.3129491508007049,0.9341890215873718,1.0,0.6075095534324646,0.9730418920516968,1.0,0.947507917881012,0.9136725068092346,0.5817259550094604,0.1613799333572387,1.0,0.3576412498950958,0.0292614903301,0.99992573261261,0.4917106926441192,0.0207053050398826,0.0452289655804634
happiness,0.3943683803081512,0.1353773772716522,0.4759282171726227,0.2769459187984466,0.4583646357059479,0.0,0.4601414203643799,0.0762321501970291,0.0,0.692650318145752,0.5645243525505066,0.4082810580730438,0.4637248516082763,1.0,0.6583250164985657,0.5558044910430908,0.9407832026481628,0.4059530794620514,0.0791233032941818,0.231199249625206
happiness,0.5105787515640259,0.2704054117202759,0.3670809268951416,0.2707892656326294,0.5297373533248901,0.0,0.5760372281074524,0.1656470149755478,0.0,0.5864374041557312,0.7481621503829956,0.5250970125198364,0.4784632921218872,0.0,0.4291407465934753,0.7731720805168152,0.0449026562273502,0.043746929615736,0.2239338606595993,0.4917501211166382
happiness,0.270470917224884,0.2620619535446167,0.6216793060302734,0.2625488638877868,0.9270330667495728,1.0,0.705604076385498,0.6760684251785278,1.0,0.9794192314147948,0.852655291557312,0.0987739264965057,0.2929213345050812,1.0,0.2316657155752182,0.1007269769906997,0.9997157454490662,0.3020829260349273,0.337658941745758,0.8144364356994629
happiness,0.8488025069236755,0.5195576548576355,0.144674003124237,0.2989192008972168,0.8442178964614868,1.0,0.321894109249115,0.253908634185791,0.0,0.909332811832428,0.525978147983551,0.4647025465965271,0.4041323661804199,1.0,0.2978261113166809,0.137059599161148,0.9902520179748536,0.3867695927619934,0.1785702407360077,0.1148292049765586
happiness,0.4338586330413818,0.0871181562542915,0.7701430916786194,0.336063414812088,0.4464972913265228,1.0,0.7350752353668213,0.8559466004371643,0.0,0.122620515525341,0.5055651068687439,0.4002996683120727,0.4241364598274231,1.0,0.6301147937774658,0.3897300958633423,0.9625005125999452,0.0460049211978912,0.7264458537101746,0.220560148358345
happiness,0.6293185353279114,0.2192272692918777,0.1841026246547699,0.3328562676906585,0.7098950743675232,0.0,0.499162346124649,0.4294710457324981,0.0,0.7904060482978821,0.8529229164123535,0.6189574003219604,0.2371557503938675,1.0,0.5125190615653992,0.0488077588379383,0.956748366355896,0.408863216638565,0.2943950891494751,0.8962141871452332
happiness,0.3468277752399444,0.0777601152658462,0.243740439414978,0.296934962272644,0.4849913418292999,1.0,0.4154880940914154,0.008408042602241,0.0,0.4309972524642944,0.847874104976654,0.6276983022689819,0.4782746434211731,1.0,0.7871725559234619,0.2265534698963165,0.9914876222610474,0.3909192383289337,0.0927995592355728,0.8583199381828308
happiness,0.3060262799263,0.269328773021698,0.2002233266830444,0.2644401788711548,0.9388476014137268,1.0,0.5985432863235474,0.2243067175149917,1.0,0.9310632348060608,0.4313634634017944,0.1833822429180145,0.3756436109542846,1.0,0.1160254329442977,0.6026802062988281,0.7052109241485596,0.0908486172556877,0.2305263876914978,0.3585996627807617
anger,0.5265843272209167,0.3283847272396087,0.4706800580024719,0.4239092469215393,0.0695741027593612,0.0,0.113173060119152,0.0026965455617755,1.0,0.0196224637329578,0.195930615067482,0.1863608062267303,0.4857657551765442,0.0,0.4899860322475433,0.6690982580184937,0.0260791722685098,0.1395134478807449,0.3519854247570038,0.0374352000653743
happiness,0.6123396754264832,0.5393669605255127,0.4620647430419922,0.2741780579090118,0.827336311340332,1.0,0.52058345079422,0.9287497401237488,1.0,0.8183879256248474,0.4702086150646209,0.1818076223134994,0.5076335668563843,1.0,0.3254279494285583,0.7143330574035645,0.8191609382629395,0.4488763213157654,0.3208877742290497,0.6272450685501099
surprise,0.3174352049827575,0.387300431728363,0.1557044684886932,0.4036045372486114,0.4757465720176697,1.0,0.4376071691513061,0.0171949826180934,1.0,0.5058316588401794,0.4543009996414184,0.3824886381626129,0.5421646237373352,0.0,0.4036425650119781,0.619731605052948,0.2790763974189758,0.1941975504159927,0.2604588568210602,0.4068465530872345
happiness,0.3515103161334991,0.1511749774217605,0.5708671808242798,0.2893132269382477,0.9481314420700072,1.0,0.6686402559280396,0.8157858848571777,0.0,0.9679071307182312,0.8445192575454712,0.1856306493282318,0.1562288999557495,1.0,0.2134667038917541,0.0240699741989374,0.9998005032539368,0.5307621955871582,0.0404673554003238,0.090138092637062
happiness,0.1469836682081222,0.2777449190616607,0.1646158099174499,0.2876769304275512,0.9350917339324952,1.0,0.6992210149765015,0.9928900003433228,1.0,0.9904849529266356,0.7167730927467346,0.0735403522849083,0.1863324344158172,1.0,0.1084830611944198,0.047880332916975,0.99997878074646,0.3468854129314422,0.0691847801208496,0.1135603412985801
happiness,0.2942400872707367,0.1954263001680374,0.214389681816101,0.2928751111030578,0.6014599204063416,1.0,0.3767005801200866,0.995783805847168,1.0,0.8884214758872986,0.8483803868293762,0.2244555503129959,0.560084342956543,0.0,0.6630826592445374,0.8689771890640259,0.0124797290191054,0.0537037588655948,0.1688527166843414,0.070736140012741
surprise,0.3087672293186188,0.2889373302459717,0.3366512954235077,0.4105746746063232,0.5693197846412659,1.0,0.3087252676486969,0.785757303237915,1.0,0.5740249752998352,0.7303774952888489,0.400248110294342,0.5725809335708618,0.0,0.3041572570800781,0.7673203349113464,0.7906181216239929,0.4374206960201263,0.0888344570994377,0.0384901575744152
disgust,0.4402661323547363,0.2656311094760895,0.5495831966400146,0.3800878524780273,0.3331246078014374,0.0,0.2463167905807495,0.7297387719154358,0.0,0.2798695564270019,0.282610535621643,0.3315145969390869,0.5324358940124512,1.0,0.8033013939857483,0.5133280158042908,0.8708324432373047,0.5077299475669861,0.0765721052885055,0.2226698696613311
happiness,0.4039353728294372,0.1411104351282119,0.4056752622127533,0.2964222729206085,0.3014024496078491,1.0,0.5592010617256165,0.4590835571289062,1.0,0.2399799823760986,0.3583435118198395,0.4250874519348144,0.316432774066925,1.0,0.1549336910247802,0.2454415261745453,0.998979389667511,0.5470511317253113,0.0207506846636533,0.1314829438924789
disgust,0.6333688497543335,0.6783555150032043,0.2237674295902252,0.7047159671783447,0.3098338544368744,0.0,0.2000163793563842,0.5778536796569824,1.0,0.390088140964508,0.7236467599868774,0.4815852344036102,0.5117624402046204,0.0,0.6974826455116272,0.3044076561927795,0.5399234294891357,0.5099724531173706,0.2613005638122558,0.0922728329896926
sadness,0.6728002429008484,0.4069921970367431,0.3329567313194275,0.743780255317688,0.4664593935012817,0.0,0.205787256360054,0.9787009358406068,0.0,0.4970180988311767,0.7497813105583191,0.2788934409618377,0.2851154804229736,1.0,0.8416149020195007,0.0265136938542127,0.9968932867050172,0.4782306849956512,0.1366831660270691,0.2020284980535507
happiness,0.5793988704681396,0.1846612095832824,0.4082058668136596,0.3295675814151764,0.3444727957248688,0.0,0.2936967611312866,0.0023928894661366,0.0,0.3372210264205932,0.3508999645709991,0.3047550618648529,0.4918239414691925,1.0,0.4481030702590942,0.2291905730962753,0.9988771080970764,0.5669362545013428,0.0665981248021125,0.0498173795640468
surprise,0.7481640577316284,0.4117710590362549,0.5276504158973694,0.7443708777427673,0.0999416187405586,0.0,0.1539679318666458,0.0140493931248784,1.0,0.0471851006150245,0.2263410836458206,0.3837350308895111,0.5269114375114441,0.0,0.6624037623405457,0.3649544417858124,0.0849304571747779,0.6441075205802917,0.2495369017124176,0.1055018454790115
sadness,0.5080500841140747,0.2687155604362488,0.5623919367790222,0.3743942081928253,0.1630340814590454,1.0,0.220941737294197,0.0179020129144191,1.0,0.1452568769454956,0.5441586375236511,0.2027356475591659,0.419291615486145,1.0,0.5602737069129944,0.3836230933666229,0.991208553314209,0.2567082345485687,0.1053571701049804,0.0733104720711708
anger,0.6677393317222595,0.2018912732601165,0.7841134667396545,0.674950122833252,0.058669839054346,0.0,0.1391113251447677,0.2942165732383728,0.0,0.0271918568760156,0.1239987090229988,0.8105067610740662,0.5628579258918762,0.0,0.5109902620315552,0.3163717687129974,0.4135340750217438,0.0562148131430149,0.4211612939834595,0.0455326251685619
happiness,0.3264595568180084,0.2940794229507446,0.1455536782741546,0.3470475971698761,0.8288466930389404,1.0,0.5899779796600342,0.6998158693313599,1.0,0.9714179635047911,0.624474823474884,0.2705702781677246,0.1709711253643036,1.0,0.1051672995090484,0.0123215150088071,0.9996296167373656,0.7772039175033569,0.0549957193434238,0.0318968668580055
happiness,0.3020172715187073,0.7199732065200806,0.0899760499596595,0.2848633825778961,0.8788520693778992,1.0,0.5726345181465149,0.3295919299125671,0.0,0.9286128282546996,0.625736653804779,0.1551763117313385,0.1967470198869705,1.0,0.1216254010796547,0.0287647228688001,0.9999436140060424,0.751804530620575,0.166277140378952,0.7364766001701355
anger,0.3559232652187347,0.1925088316202163,0.7072334885597229,0.3464121222496032,0.8523241281509399,1.0,0.7292900085449219,0.9344647526741028,0.0,0.9382565021514891,0.3593950867652893,0.6503345370292664,0.2472399473190307,1.0,0.1496863961219787,0.0433752685785293,0.9998629093170166,0.5916699767112732,0.1678821891546249,0.5350891947746277
disgust,0.1740158349275589,0.0798695459961891,0.8345934152603149,0.2527985870838165,0.8905740976333618,1.0,0.8639182448387146,0.6483750343322754,0.0,0.8846768140792847,0.9187667965888976,0.5189822316169739,0.5930953621864319,1.0,0.5810624361038208,0.2439407110214233,0.9657914638519288,0.357794314622879,0.4406760931015014,0.4907053411006927
happiness,0.4374328553676605,0.3460150063037872,0.7003098726272583,0.2220372855663299,0.941188633441925,1.0,0.6112196445465088,0.995347797870636,0.0,0.9680445194244384,0.645442545413971,0.1947550326585769,0.1979083120822906,1.0,0.1795267313718795,0.1160005927085876,0.9998406171798706,0.5327069163322449,0.0897725820541381,0.2429675459861755
happiness,0.4197939038276672,0.1500709354877472,0.5033336281776428,0.2608882784843445,0.7770693302154541,1.0,0.5821408033370972,0.1802151054143905,0.0,0.6340947151184082,0.6875113844871521,0.4567572474479675,0.2920646667480469,1.0,0.337065726518631,0.1343559920787811,0.9988166093826294,0.7460880279541016,0.1000276133418083,0.4139626920223236
